epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,3029.99,0.7885,0.65213,1.08648,0.88959,0.32619,0.34717,0.25902,1.16515,0.84635,1.35232,0.000812,0.000812,0.000812
182,3082.01,0.8027,0.65631,1.10191,0.86258,0.32879,0.34585,0.25983,1.16414,0.82923,1.39898,0.0008054,0.0008054,0.0008054
183,3134.79,0.76973,0.63712,1.09158,0.90312,0.33293,0.3468,0.2559,1.20359,0.84532,1.4046,0.0007988,0.0007988,0.0007988
184,3186.31,0.83047,0.68856,1.11819,0.77422,0.33571,0.35205,0.26225,1.19385,0.83126,1.39751,0.0007922,0.0007922,0.0007922
185,3238.56,0.77423,0.64482,1.08777,0.7845,0.3381,0.35654,0.25911,1.19162,0.86996,1.3904,0.0007856,0.0007856,0.0007856
186,3289.93,0.80801,0.66532,1.10789,0.84058,0.33333,0.34844,0.26303,1.14798,0.8775,1.33116,0.000779,0.000779,0.000779
187,3342.76,0.7855,0.6369,1.09965,0.84219,0.32857,0.35041,0.25898,1.17615,0.84889,1.37609,0.0007724,0.0007724,0.0007724
188,3394.25,0.80832,0.64831,1.11518,0.87003,0.3347,0.3549,0.27047,1.11596,0.8067,1.33117,0.0007658,0.0007658,0.0007658
189,3448.15,0.79688,0.64306,1.10911,0.84603,0.32857,0.33823,0.25491,1.17073,0.88905,1.35399,0.0007592,0.0007592,0.0007592
190,3500.97,0.80321,0.63267,1.1011,0.89374,0.34044,0.35425,0.26435,1.15926,0.84479,1.33322,0.0007526,0.0007526,0.0007526
191,3553.24,0.75342,0.61496,1.06892,0.81987,0.34762,0.35639,0.26754,1.14,0.81461,1.33544,0.000746,0.000746,0.000746
192,3606.11,0.79144,0.65471,1.09847,0.86483,0.33571,0.3568,0.26582,1.17145,0.81428,1.35545,0.0007394,0.0007394,0.0007394
193,3658.61,0.76177,0.63169,1.07417,0.84129,0.34286,0.36041,0.26935,1.14219,0.79783,1.33431,0.0007328,0.0007328,0.0007328
194,3711.56,0.75767,0.60932,1.07146,0.89729,0.34286,0.36096,0.27087,1.12757,0.80379,1.32802,0.0007262,0.0007262,0.0007262
195,3763.42,0.75381,0.60061,1.07729,0.9108,0.33571,0.35293,0.27154,1.13271,0.83292,1.31657,0.0007196,0.0007196,0.0007196
196,3816.47,0.74145,0.59013,1.06289,0.86901,0.34286,0.35715,0.26877,1.15695,0.83708,1.32611,0.000713,0.000713,0.000713
197,3870.95,0.76894,0.62399,1.07477,0.90477,0.34048,0.36142,0.271,1.15626,0.77408,1.35891,0.0007064,0.0007064,0.0007064
198,3923.17,0.78124,0.62654,1.0963,0.86065,0.33333,0.35543,0.26882,1.13605,0.822,1.31689,0.0006998,0.0006998,0.0006998
199,3976.1,0.77071,0.63134,1.07861,0.89808,0.33333,0.35668,0.26903,1.13271,0.79918,1.3234,0.0006932,0.0006932,0.0006932
200,4030.08,0.76714,0.60768,1.07895,0.91584,0.33685,0.35491,0.26785,1.13516,0.83477,1.33829,0.0006866,0.0006866,0.0006866
201,4082.51,0.75501,0.60437,1.07411,0.81462,0.34048,0.35445,0.26462,1.15734,0.82146,1.37009,0.00068,0.00068,0.00068
202,4137.57,0.76246,0.61278,1.07999,0.85817,0.34048,0.35531,0.26535,1.1499,0.79865,1.38076,0.0006734,0.0006734,0.0006734
203,4188.9,0.75361,0.61291,1.07132,0.88564,0.32619,0.35697,0.27012,1.13711,0.81738,1.34294,0.0006668,0.0006668,0.0006668
204,4241.42,0.75797,0.61187,1.07276,0.86305,0.34511,0.35509,0.26376,1.18213,0.82942,1.37887,0.0006602,0.0006602,0.0006602
205,4292.14,0.74653,0.58994,1.07481,0.87717,0.34008,0.35953,0.26724,1.13442,0.79241,1.34158,0.0006536,0.0006536,0.0006536
206,4343.75,0.72486,0.57073,1.05082,0.92332,0.34404,0.36231,0.26341,1.19587,0.8052,1.39396,0.000647,0.000647,0.000647
207,4394.08,0.74153,0.59998,1.07351,0.91489,0.3381,0.3628,0.27128,1.15395,0.79313,1.36636,0.0006404,0.0006404,0.0006404
208,4446.03,0.74555,0.60443,1.07177,0.89563,0.33333,0.35196,0.26102,1.17559,0.85861,1.38574,0.0006338,0.0006338,0.0006338
209,4497.08,0.74202,0.5935,1.05927,0.89944,0.34073,0.36637,0.26819,1.16162,0.81703,1.38194,0.0006272,0.0006272,0.0006272
210,4549.67,0.73797,0.59439,1.06764,0.90275,0.34048,0.35839,0.26306,1.19209,0.77797,1.43344,0.0006206,0.0006206,0.0006206
211,4602.4,0.72311,0.58039,1.04671,0.88243,0.32857,0.34882,0.26001,1.14183,0.7861,1.37092,0.000614,0.000614,0.000614
212,4655.93,0.73625,0.59095,1.05973,0.88626,0.34048,0.35712,0.26289,1.14746,0.79838,1.36506,0.0006074,0.0006074,0.0006074
213,4709.97,0.74293,0.5931,1.0589,0.90877,0.33207,0.35019,0.26332,1.1356,0.83171,1.38395,0.0006008,0.0006008,0.0006008
214,4762.73,0.72839,0.57438,1.06339,0.8656,0.34762,0.36038,0.27497,1.13525,0.76712,1.32053,0.0005942,0.0005942,0.0005942
215,4825.54,0.72224,0.58996,1.05645,0.82567,0.3383,0.35414,0.26194,1.14169,0.8422,1.35644,0.0005876,0.0005876,0.0005876
216,4878.38,0.71276,0.57002,1.04945,0.93106,0.33333,0.36091,0.26925,1.12247,0.79998,1.34974,0.000581,0.000581,0.000581
217,4930.29,0.71637,0.56808,1.04238,0.90952,0.34524,0.35942,0.26531,1.13682,0.78284,1.36365,0.0005744,0.0005744,0.0005744
218,4983.18,0.72312,0.58361,1.04976,0.88773,0.34524,0.35779,0.26572,1.15009,0.81854,1.36658,0.0005678,0.0005678,0.0005678
219,5034.95,0.70179,0.56642,1.05189,0.8237,0.34048,0.35734,0.26857,1.16587,0.82674,1.36304,0.0005612,0.0005612,0.0005612
220,5086.96,0.70967,0.56796,1.03706,0.88423,0.34553,0.35943,0.26691,1.14025,0.77036,1.36365,0.0005546,0.0005546,0.0005546
221,5138.87,0.71974,0.55723,1.04486,0.90609,0.3446,0.35885,0.2676,1.1649,0.78988,1.36463,0.000548,0.000548,0.000548
222,5190.95,0.71056,0.5687,1.04571,0.92195,0.35238,0.36565,0.27099,1.16285,0.7758,1.34986,0.0005414,0.0005414,0.0005414
223,5244.14,0.731,0.57439,1.06647,0.92262,0.34065,0.36474,0.27171,1.15583,0.75912,1.37093,0.0005348,0.0005348,0.0005348
224,5296.51,0.71881,0.57415,1.05999,0.87966,0.35,0.36112,0.2681,1.15601,0.8016,1.36169,0.0005282,0.0005282,0.0005282
225,5349.56,0.70189,0.56309,1.03357,0.91286,0.33571,0.35322,0.26708,1.16059,0.81557,1.37125,0.0005216,0.0005216,0.0005216
226,5401.18,0.69431,0.54975,1.02331,0.85587,0.33333,0.35258,0.26743,1.15829,0.83425,1.35758,0.000515,0.000515,0.000515
227,5454.16,0.69887,0.54147,1.03879,0.8642,0.34762,0.35421,0.2682,1.14097,0.80758,1.39869,0.0005084,0.0005084,0.0005084
228,5506.1,0.68652,0.53947,1.02243,0.93759,0.33571,0.35801,0.25948,1.20032,0.83534,1.4361,0.0005018,0.0005018,0.0005018
229,5560.67,0.70317,0.57065,1.04864,0.91218,0.34048,0.35588,0.2614,1.14932,0.82154,1.39241,0.0004952,0.0004952,0.0004952
230,5613.01,0.71233,0.56569,1.03831,0.89207,0.3381,0.35539,0.26295,1.1766,0.79969,1.40309,0.0004886,0.0004886,0.0004886
231,5665.24,0.71683,0.5638,1.04823,0.87213,0.34286,0.35774,0.26117,1.16111,0.82748,1.41106,0.000482,0.000482,0.000482
232,5718.01,0.68397,0.5372,1.0382,0.90714,0.3381,0.35924,0.26747,1.156,0.82374,1.39536,0.0004754,0.0004754,0.0004754
233,5770.22,0.69367,0.55532,1.02324,0.89123,0.3381,0.3618,0.27147,1.1165,0.79765,1.35691,0.0004688,0.0004688,0.0004688
234,5823.03,0.68927,0.55243,1.03437,0.86339,0.3461,0.35424,0.26332,1.13585,0.78744,1.39095,0.0004622,0.0004622,0.0004622
235,5875.08,0.68716,0.55407,1.02911,0.87424,0.34286,0.35932,0.26766,1.13155,0.78508,1.36979,0.0004556,0.0004556,0.0004556
236,5928.23,0.69376,0.54013,1.04299,0.88603,0.34524,0.3627,0.26691,1.17745,0.81301,1.41303,0.000449,0.000449,0.000449
237,5983.05,0.67209,0.52812,1.01987,0.85337,0.34286,0.35427,0.26377,1.17535,0.84606,1.39972,0.0004424,0.0004424,0.0004424
238,6034.16,0.66971,0.53271,1.01363,0.91783,0.33571,0.35777,0.26724,1.13728,0.79864,1.37532,0.0004358,0.0004358,0.0004358
239,6087.29,0.6654,0.52623,1.02764,0.91091,0.3381,0.35885,0.26878,1.13181,0.80462,1.36116,0.0004292,0.0004292,0.0004292
240,6139.25,0.67975,0.54355,1.02441,0.85898,0.34762,0.36046,0.27026,1.12342,0.75023,1.38077,0.0004226,0.0004226,0.0004226
241,6192.52,0.67605,0.54458,1.02308,0.88587,0.34762,0.35984,0.2678,1.14241,0.7941,1.36004,0.000416,0.000416,0.000416
242,6244.25,0.69338,0.52836,1.02703,0.88818,0.3381,0.35612,0.2652,1.15267,0.81743,1.38618,0.0004094,0.0004094,0.0004094
243,6297.21,0.68973,0.53354,1.04315,0.91542,0.33333,0.35703,0.26211,1.1639,0.80475,1.40368,0.0004028,0.0004028,0.0004028
244,6348.93,0.67763,0.52283,1.03029,0.90482,0.34048,0.35824,0.26217,1.16796,0.81842,1.41457,0.0003962,0.0003962,0.0003962
245,6402.36,0.66729,0.51873,1.02546,0.90838,0.3381,0.3545,0.26144,1.17577,0.82085,1.40052,0.0003896,0.0003896,0.0003896
246,6453.68,0.64461,0.50716,1.00558,0.89157,0.34286,0.35799,0.26798,1.17121,0.78599,1.4404,0.000383,0.000383,0.000383
247,6506.41,0.65307,0.51027,1.028,0.88233,0.3381,0.35884,0.26637,1.17291,0.78572,1.41654,0.0003764,0.0003764,0.0003764
248,6559.25,0.68384,0.52812,1.02767,0.88903,0.34286,0.36473,0.26152,1.18218,0.79619,1.42699,0.0003698,0.0003698,0.0003698
249,6611.47,0.67426,0.5288,1.01807,0.90843,0.33571,0.35762,0.26561,1.16267,0.80956,1.40509,0.0003632,0.0003632,0.0003632
250,6664.23,0.67611,0.54227,1.01955,0.89363,0.34762,0.36563,0.27097,1.13894,0.78272,1.37816,0.0003566,0.0003566,0.0003566
251,6715.56,0.6674,0.53805,1.03526,0.90962,0.34048,0.36371,0.27009,1.14565,0.78275,1.38136,0.00035,0.00035,0.00035
252,6767.93,0.64893,0.5063,1.0169,0.88878,0.34286,0.36314,0.26932,1.15253,0.75553,1.39008,0.0003434,0.0003434,0.0003434
253,6819.53,0.66219,0.52228,1.02848,0.91105,0.34143,0.36257,0.26922,1.15833,0.78323,1.40735,0.0003368,0.0003368,0.0003368
254,6872.26,0.66305,0.52214,1.02383,0.91268,0.34048,0.36115,0.26861,1.16408,0.79199,1.39846,0.0003302,0.0003302,0.0003302
255,6924.58,0.65999,0.52158,1.02163,0.93322,0.3381,0.36178,0.26659,1.17595,0.80221,1.41364,0.0003236,0.0003236,0.0003236
256,6977.36,0.65258,0.51742,1.0191,0.86765,0.34524,0.36358,0.27091,1.17275,0.80961,1.40818,0.000317,0.000317,0.000317
257,7032.03,0.6673,0.51841,1.03237,0.88791,0.34524,0.36056,0.26844,1.15615,0.80345,1.4108,0.0003104,0.0003104,0.0003104
258,7083.81,0.66479,0.51762,1.02826,0.89889,0.3381,0.36044,0.26843,1.17394,0.80839,1.41893,0.0003038,0.0003038,0.0003038
259,7137.2,0.66794,0.51746,1.01817,0.91063,0.33964,0.36189,0.26651,1.17259,0.81133,1.4084,0.0002972,0.0002972,0.0002972
260,7189.29,0.65146,0.51043,1.01023,0.88226,0.34524,0.36137,0.2661,1.17496,0.81794,1.40947,0.0002906,0.0002906,0.0002906
261,7242.39,0.62731,0.50215,1.00932,0.88197,0.33802,0.36102,0.26438,1.18052,0.81524,1.3929,0.000284,0.000284,0.000284
262,7294.14,0.63589,0.49397,1.00974,0.92064,0.33571,0.3569,0.26504,1.16309,0.80341,1.37963,0.0002774,0.0002774,0.0002774
263,7346.46,0.64305,0.50047,1.00077,0.87699,0.34286,0.36324,0.26863,1.14112,0.78236,1.39307,0.0002708,0.0002708,0.0002708
264,7398.84,0.63851,0.49833,0.9953,0.86673,0.34048,0.36108,0.27205,1.14129,0.80565,1.40314,0.0002642,0.0002642,0.0002642
265,7450.7,0.6473,0.50088,0.99885,0.88988,0.34048,0.35871,0.26715,1.16164,0.81079,1.41099,0.0002576,0.0002576,0.0002576
266,7505.3,0.64026,0.49562,1.00787,0.93217,0.34048,0.35925,0.26135,1.17483,0.8141,1.40549,0.000251,0.000251,0.000251
267,7560.1,0.63992,0.50027,0.9903,0.92512,0.33333,0.35809,0.26292,1.16569,0.8192,1.3981,0.0002444,0.0002444,0.0002444
268,7615.42,0.64967,0.50776,1.01114,0.94295,0.32857,0.35751,0.26369,1.15373,0.81548,1.39003,0.0002378,0.0002378,0.0002378
269,7671.84,0.63637,0.48929,1.00116,0.93353,0.33333,0.35807,0.25919,1.16974,0.82172,1.40486,0.0002312,0.0002312,0.0002312
270,7727.51,0.64757,0.4994,1.00595,0.91263,0.34286,0.3572,0.26839,1.14496,0.79293,1.3961,0.0002246,0.0002246,0.0002246
271,7782.64,0.64243,0.49449,1.01135,0.90752,0.34286,0.36011,0.26452,1.17175,0.78777,1.42294,0.000218,0.000218,0.000218
272,7837.79,0.6307,0.48135,1.00342,0.8719,0.34048,0.35615,0.26372,1.16687,0.79739,1.41114,0.0002114,0.0002114,0.0002114
273,7892.48,0.6423,0.48987,1.01036,0.87835,0.34383,0.36087,0.26502,1.15085,0.80269,1.39662,0.0002048,0.0002048,0.0002048
274,7947.21,0.63154,0.5028,1.00762,0.93905,0.33333,0.35885,0.26145,1.17231,0.80874,1.41981,0.0001982,0.0001982,0.0001982
275,8001.62,0.6246,0.4968,0.99603,0.93406,0.33729,0.3508,0.25656,1.18198,0.85432,1.41723,0.0001916,0.0001916,0.0001916
276,8056.04,0.62968,0.48216,0.99974,0.91445,0.3381,0.35574,0.25851,1.17676,0.82386,1.42351,0.000185,0.000185,0.000185
277,8110.21,0.62147,0.48495,0.98374,0.90183,0.3381,0.35718,0.2605,1.1652,0.82293,1.39209,0.0001784,0.0001784,0.0001784
278,8168.04,0.62827,0.50074,1.02041,0.89522,0.33571,0.35874,0.26252,1.15631,0.8149,1.38938,0.0001718,0.0001718,0.0001718
279,8222.9,0.62621,0.48018,0.98095,0.88678,0.33568,0.35771,0.26387,1.15462,0.8181,1.38782,0.0001652,0.0001652,0.0001652
280,8277.16,0.63217,0.49826,0.99629,0.89803,0.33333,0.35295,0.2615,1.1444,0.82515,1.38631,0.0001586,0.0001586,0.0001586
281,8332.37,0.61003,0.48876,1.00449,0.88613,0.33571,0.35599,0.26018,1.16928,0.83149,1.41248,0.000152,0.000152,0.000152
282,8387.58,0.61033,0.47357,0.98541,0.89177,0.33351,0.35591,0.26285,1.15769,0.80554,1.40671,0.0001454,0.0001454,0.0001454
283,8442.39,0.61687,0.46913,1.00753,0.9148,0.3381,0.35607,0.26472,1.14207,0.80912,1.38709,0.0001388,0.0001388,0.0001388
284,8496.83,0.63365,0.48815,0.99941,0.95228,0.3381,0.35659,0.26644,1.1378,0.78777,1.39294,0.0001322,0.0001322,0.0001322
285,8551.14,0.62208,0.48543,0.99907,0.93418,0.3379,0.3591,0.26919,1.13676,0.7832,1.39625,0.0001256,0.0001256,0.0001256
286,8605.34,0.60949,0.47256,0.99021,0.93687,0.33571,0.35602,0.26815,1.13493,0.78184,1.39231,0.000119,0.000119,0.000119
287,8660.48,0.61383,0.48161,0.99515,0.9168,0.3381,0.35807,0.26984,1.13783,0.78335,1.38954,0.0001124,0.0001124,0.0001124
288,8715.23,0.59915,0.46056,0.98461,0.92784,0.33678,0.35848,0.2686,1.13967,0.78917,1.38637,0.0001058,0.0001058,0.0001058
289,8770.22,0.6157,0.4856,0.99806,0.94622,0.33511,0.3558,0.26785,1.1318,0.79594,1.38006,9.92e-05,9.92e-05,9.92e-05
290,8825.41,0.59766,0.45893,0.99756,0.93582,0.33571,0.35926,0.26471,1.13642,0.80859,1.38611,9.26e-05,9.26e-05,9.26e-05
291,8881.85,0.57036,0.4427,0.87355,0.92733,0.33419,0.35946,0.26966,1.14427,0.8054,1.4048,8.6e-05,8.6e-05,8.6e-05
292,8936.4,0.57523,0.43513,0.88078,0.93945,0.33245,0.35716,0.268,nan,nan,nan,7.94e-05,7.94e-05,7.94e-05
293,8990.34,0.54684,0.41641,0.85946,0.90448,0.3381,0.35626,0.26594,nan,nan,nan,7.28e-05,7.28e-05,7.28e-05
294,9044.71,0.54996,0.41179,0.85529,0.9262,0.33333,0.35665,0.26614,nan,nan,nan,6.62e-05,6.62e-05,6.62e-05
295,9098.59,0.53599,0.4089,0.86376,0.89247,0.33594,0.35644,0.26816,nan,nan,nan,5.96e-05,5.96e-05,5.96e-05
296,755.303,0.61818,0.4937,0.99288,0.88755,0.3381,0.35382,0.2609,1.1752,0.82348,1.4509,5.3e-05,5.3e-05,5.3e-05
297,804.64,0.60645,0.4681,0.99611,0.89862,0.33095,0.35221,0.25998,1.1644,0.84383,1.42337,4.64e-05,4.64e-05,4.64e-05
298,854.917,0.60327,0.46686,0.98829,0.92633,0.33571,0.36007,0.26437,1.16118,0.83015,1.39625,3.98e-05,3.98e-05,3.98e-05
299,905.061,0.59946,0.45658,0.97991,0.88751,0.33571,0.35751,0.26269,1.16288,0.83802,1.39559,3.32e-05,3.32e-05,3.32e-05
300,956.745,0.59963,0.46383,0.98405,0.90373,0.33528,0.35736,0.26131,1.16158,0.83384,1.39425,2.66e-05,2.66e-05,2.66e-05
